year,state,seat_code_no,seat_code,seat_name,candidate,party,coalition,winlose,is_uncontested,votes,majority,margin,voteshare,total_eligible,total_voted,total_majority,votes_spoilt,race_malay,race_chinese,race_indian,race_others,race_bumi_east_msia,data_errors
2004,Perak,64,P64,Ipoh Timor,Thong Fah Chong,MCA,BN,0,0,19077,-9774,-0.20393089634451678,0.3980345518277416,73333,47928,9774,933,0.09,0.86,0.05,0.0,0.0,
2004,Perak,64,P64,Ipoh Timor,Lim Kit Siang,DAP,Pakatan,1,0,28851,9774,0.20393089634451678,0.6019654481722584,73333,47928,9774,933,0.09,0.86,0.05,0.0,0.0,
2004,Perak,65,P65,Ipoh Barat,Datuk Ir Ho Cheong Sing,MCA,BN,0,0,22337,-598,-0.013209047534900159,0.4933954762325499,68394,45272,598,1015,0.13,0.64,0.23,0.01,0.0,
2004,Perak,65,P65,Ipoh Barat,M Kulasegaran,DAP,Pakatan,1,0,22935,598,0.013209047534900159,0.5066045237674501,68394,45272,598,1015,0.13,0.64,0.23,0.01,0.0,
2004,Perak,66,P66,Batu Gajah,Datuk Ong Ka Chuan,MCA,BN,0,0,20735,-7927,-0.16047533251007146,0.41976233374496424,73148,49397,7927,771,0.1,0.79,0.11,0.0,0.0,
2004,Perak,66,P66,Batu Gajah,Fong Po Kuan,DAP,Pakatan,1,0,28662,7927,0.16047533251007146,0.5802376662550357,73148,49397,7927,771,0.1,0.79,0.11,0.0,0.0,
2004,Perak,67,P67,Kuala Kangsar,Datuk Seri Rafidah Aziz,UMNO,BN,1,0,11305,5557,0.3258664164663109,0.6629332082331555,28391,17053,5557,305,0.65,0.27,0.07,0.01,0.0,
2004,Perak,67,P67,Kuala Kangsar,Mohammad Nizak Jamaluddin,PAS,Pakatan,0,0,5748,-5557,-0.3258664164663109,0.33706679176684456,28391,17053,5557,305,0.65,0.27,0.07,0.01,0.0,
2004,Perak,68,P68,Beruas,Datuk Seri Lim Keng Yaik,GERAKAN,BN,1,0,15867,4564,0.16797938903202062,0.5839896945160103,42173,27170,4564,1102,0.32,0.55,0.13,0.0,0.0,
2004,Perak,68,P68,Beruas,Nga Hock Cheh,DAP,Pakatan,0,0,11303,-4564,-0.16797938903202062,0.4160103054839897,42173,27170,4564,1102,0.32,0.55,0.13,0.0,0.0,
2004,Perak,69,P69,Parit,Nasaruddin Hashim,UMNO,BN,1,0,12808,4696,0.22447418738049713,0.6122370936902486,28916,20920,4696,483,0.91,0.04,0.04,0.01,0.0,
2004,Perak,69,P69,Parit,Muhammad Ismi Mat Taib,PAS,Pakatan,0,0,8112,-4696,-0.22447418738049713,0.3877629063097514,28916,20920,4696,483,0.91,0.04,0.04,0.01,0.0,
2004,Perak,70,P70,Kampar,Tan Sri Hew See Yong,MCA,BN,1,0,23129,9474,0.257557633753806,0.628778816876903,60874,36784,9474,1542,0.26,0.64,0.1,0.01,0.0,
2004,Perak,70,P70,Kampar,Liew Ah Kim,DAP,Pakatan,0,0,13655,-9474,-0.257557633753806,0.371221183123097,60874,36784,9474,1542,0.26,0.64,0.1,0.01,0.0,
2004,Perak,71,P71,Gopeng,Tan Sri Dr Ting Chew Peh,MCA,BN,1,0,29660,14260,0.31646693297825124,0.6582334664891256,68466,45060,14260,1323,0.42,0.48,0.09,0.01,0.0,
2004,Perak,71,P71,Gopeng,Dr Lee Boon Chye,PKR,Pakatan,0,0,15400,-14260,-0.31646693297825124,0.3417665335108744,68466,45060,14260,1323,0.42,0.48,0.09,0.01,0.0,
2004,Perak,72,P72,Tapah,Datuk S Veerasingam,MIC,BN,1,0,16945,9586,0.39442067149440424,0.6972103357472021,38899,24304,9586,956,0.44,0.34,0.13,0.09,0.0,
2004,Perak,72,P72,Tapah,Dr Mohd Radzi Othman,PAS,Pakatan,0,0,7359,-9586,-0.39442067149440424,0.3027896642527979,38899,24304,9586,956,0.44,0.34,0.13,0.09,0.0,
2004,Perak,73,P73,Pasir Salak,Tan Sri Ramli Ngah Talib,UMNO,BN,1,0,19422,8547,0.28210713932072484,0.6410535696603624,42959,30297,8547,919,0.79,0.15,0.05,0.02,0.0,
2004,Perak,73,P73,Pasir Salak,Muhaimin Sulam,PAS,Pakatan,0,0,10875,-8547,-0.28210713932072484,0.3589464303396376,42959,30297,8547,919,0.79,0.15,0.05,0.02,0.0,
2004,Perak,74,P74,Lumut,Kong Cho Ha,MCA,BN,1,0,27415,11614,0.26874305812661975,0.6343715290633098,68522,43216,11614,1477,0.47,0.41,0.11,0.01,0.0,
2004,Perak,74,P74,Lumut,Mustafa Kamil Ayub,PKR,Pakatan,0,0,15801,-11614,-0.26874305812661975,0.3656284709366901,68522,43216,11614,1477,0.47,0.41,0.11,0.01,0.0,
2004,Perak,75,P75,Bagan Datok,Datuk Ahmad Zahid Hamidi,UMNO,BN,1,0,17049,12539,0.5816132473676887,0.7908066236838444,34182,21559,12539,1075,0.57,0.2,0.23,0.0,0.0,
2004,Perak,75,P75,Bagan Datok,A Ayadhurai,PKR,Pakatan,0,0,4510,-12539,-0.5816132473676887,0.20919337631615567,34182,21559,12539,1075,0.57,0.2,0.23,0.0,0.0,
2004,Perak,76,P76,Telok Intan,Mah Siew Keong,GERAKAN,BN,1,0,18665,9836,0.292546546903813,0.5551424662423413,53063,33622,9836,1255,0.35,0.45,0.2,0.0,0.0,
2004,Perak,76,P76,Telok Intan,Wu Him Ven,DAP,Pakatan,0,0,8829,-9836,-0.292546546903813,0.2625959193385283,53063,33622,9836,1255,0.35,0.45,0.2,0.0,0.0,
2004,Perak,76,P76,Telok Intan,N Gobalakrishnan,PKR,Pakatan,0,0,6128,-12537,-0.292546546903813,0.18226161441913033,53063,33622,9836,1255,0.35,0.45,0.2,0.0,0.0,
2004,Perak,77,P77,Tanjong Malim,Datuk Loke Yuen Yow,MCA,BN,1,0,24025,14536,0.43372918780211256,0.7168645939010563,52743,33514,14536,1275,0.49,0.32,0.16,0.03,0.0,
2004,Perak,77,P77,Tanjong Malim,Shamsuddin Abdul Rahman,PKR,Pakatan,0,0,9489,-14536,-0.43372918780211256,0.2831354060989437,52743,33514,14536,1275,0.49,0.32,0.16,0.03,0.0,
2004,Pahang,78,P78,Cameron Highlands,Devamany A/L Krishnasamy,MIC,BN,1,0,10226,6260,0.4410935738444194,0.7205467869222097,23061,14192,6260,1010,0.36,0.33,0.16,0.16,0.0,
2004,Pahang,78,P78,Cameron Highlands,Apalasamy A/L Jataliah,DAP,Pakatan,0,0,3966,-6260,-0.4410935738444194,0.2794532130777903,23061,14192,6260,1010,0.36,0.33,0.16,0.16,0.0,
2004,Pahang,79,P79,Lipis,Mohamad Shahrum Osman,UMNO,BN,1,0,13870,7624,0.3790017896202028,0.6895008948101015,28083,20116,7624,528,0.73,0.2,0.07,0.01,0.0,
2004,Pahang,79,P79,Lipis,Mohd Zai Mustafa,PAS,Pakatan,0,0,6246,-7624,-0.3790017896202028,0.3104991051898986,28083,20116,7624,528,0.73,0.2,0.07,0.01,0.0,
2004,Pahang,80,P80,Raub,Datuk Dr Ng Yen Yen,MCA,BN,1,0,20472,9822,0.31559668401773666,0.6577983420088683,44523,31122,9822,1280,0.48,0.44,0.07,0.02,0.0,
2004,Pahang,80,P80,Raub,Choong Siew Oon,DAP,Pakatan,0,0,10650,-9822,-0.31559668401773666,0.34220165799113167,44523,31122,9822,1280,0.48,0.44,0.07,0.02,0.0,
2004,Pahang,81,P81,Jerantut,Datuk Seri Tengku Azlan Sultan Abu Bakar,UMNO,BN,1,0,21349,8457,0.24698460909436057,0.6234923045471803,46059,34241,8457,776,0.8,0.15,0.03,0.01,0.0,
2004,Pahang,81,P81,Jerantut,Dr Hamzah Jaafar,PAS,Pakatan,0,0,12892,-8457,-0.24698460909436057,0.3765076954528197,46059,34241,8457,776,0.8,0.15,0.03,0.01,0.0,
2004,Pahang,82,P82,Indera Mahkota,Datuk Wan Adnan Wan Mamat,UMNO,BN,1,0,25177,14229,0.39388235294117646,0.6969411764705883,47455,36125,14229,801,0.65,0.28,0.06,0.01,0.0,
2004,Pahang,82,P82,Indera Mahkota,Dzulkifli Ismail,PKR,Pakatan,0,0,10948,-14229,-0.39388235294117646,0.30305882352941177,47455,36125,14229,801,0.65,0.28,0.06,0.01,0.0,
2004,Pahang,83,P83,Kuantan,Datuk Fu Ah Kiow,MCA,BN,1,0,21324,9147,0.273036625772365,0.6365183128861825,45935,33501,9147,543,0.58,0.37,0.05,0.01,0.0,
2004,Pahang,83,P83,Kuantan,Fuziah Salleh,PKR,Pakatan,0,0,12177,-9147,-0.273036625772365,0.3634816871138175,45935,33501,9147,543,0.58,0.37,0.05,0.01,0.0,
2004,Pahang,84,P84,Paya Besar,Datuk Seri Dr Siti Zaharah Sulaiman,UMNO,BN,1,0,20474,12518,0.44030953218431235,0.7201547660921561,37440,28430,12518,564,0.78,0.19,0.02,0.01,0.0,
2004,Pahang,84,P84,Paya Besar,Saari Sungib,PKR,Pakatan,0,0,7956,-12518,-0.44030953218431235,0.2798452339078438,37440,28430,12518,564,0.78,0.19,0.02,0.01,0.0,
2004,Pahang,85,P85,Pekan,Datuk Seri Mohd Najib Tun Abdul Razak,UMNO,BN,1,0,31956,22922,0.5592095633081239,0.779604781654062,52687,40990,22922,56,0.89,0.03,0.02,0.06,0.0,
2004,Pahang,85,P85,Pekan,Brig Jen (B) Datuk Zakaria Dahlan,PAS,Pakatan,0,0,9034,-22922,-0.5592095633081239,0.22039521834593803,52687,40990,22922,56,0.89,0.03,0.02,0.06,0.0,
2004,Pahang,86,P86,Maran,Ismail Abdul Muttalib,UMNO,BN,1,0,15725,7242,0.2991573033707865,0.6495786516853933,31860,24208,7242,569,0.89,0.08,0.02,0.01,0.0,
2004,Pahang,86,P86,Maran,Datuk Tuan Ibrahim Tuan Man,PAS,Pakatan,0,0,8483,-7242,-0.2991573033707865,0.35042134831460675,31860,24208,7242,569,0.89,0.08,0.02,0.01,0.0,
2004,Pahang,87,P87,Kuala Krau,Ismail Mohamed Said,UMNO,BN,1,0,16021,7351,0.2977198169373456,0.6488599084686728,31404,24691,7351,487,0.89,0.04,0.04,0.04,0.0,
2004,Pahang,87,P87,Kuala Krau,Musaniff Ab Rahman,PAS,Pakatan,0,0,8670,-7351,-0.2977198169373456,0.3511400915313272,31404,24691,7351,487,0.89,0.04,0.04,0.04,0.0,
2004,Pahang,88,P88,Temerloh,Datuk Mohd Sarit Yusoh,UMNO,BN,1,0,24633,12607,0.34389917891922855,0.6719495894596142,49984,36659,12607,884,0.62,0.27,0.09,0.02,0.0,
2004,Pahang,88,P88,Temerloh,Idris Omar,PAS,Pakatan,0,0,12026,-12607,-0.34389917891922855,0.3280504105403857,49984,36659,12607,884,0.62,0.27,0.09,0.02,0.0,
2004,Pahang,89,P89,Bentong,Liow Tiong Lai,MCA,BN,1,0,27144,16839,0.4496515260754626,0.7248257630377313,52665,37449,16839,1000,0.41,0.49,0.09,0.01,0.0,
2004,Pahang,89,P89,Bentong,Abub Bakar Lebai Sudin,DAP,Pakatan,0,0,10305,-16839,-0.4496515260754626,0.27517423696226867,52665,37449,16839,1000,0.41,0.49,0.09,0.01,0.0,
2004,Pahang,90,P90,Bera,Ismail Sabri Yaakob,UMNO,BN,1,0,16714,4470,0.1543614890531114,0.5771807445265557,40631,28958,4470,889,0.58,0.35,0.05,0.03,0.0,
2004,Pahang,90,P90,Bera,Dr Abdul Wahab Ismail,PAS,Pakatan,0,0,12244,-4470,-0.1543614890531114,0.4228192554734443,40631,28958,4470,889,0.58,0.35,0.05,0.03,0.0,
2004,Pahang,91,P91,Rompin,Datuk Dr Jamaluddin Mohd Jarjis,UMNO,BN,1,0,19359,9350,0.31837374012530645,0.6591868700626532,38319,29368,9350,847,0.89,0.03,0.02,0.06,0.0,
2004,Pahang,91,P91,Rompin,Sukri Ahmad,PAS,Pakatan,0,0,10009,-9350,-0.31837374012530645,0.34081312993734675,38319,29368,9350,847,0.89,0.03,0.02,0.06,0.0,
2004,Selangor,92,P92,Sabak Bernam,Datuk Mat Yasir Ikhsan,UMNO,BN,1,0,13826,5348,0.23977761836441894,0.6198888091822095,30862,22304,5348,776,0.8,0.14,0.06,0.0,0.0,
2004,Selangor,92,P92,Sabak Bernam,Badrul Amin Bahron,PKR,Pakatan,0,0,8478,-5348,-0.23977761836441894,0.38011119081779055,30862,22304,5348,776,0.8,0.14,0.06,0.0,0.0,
2004,Selangor,93,P93,Sungai Besar,Noriah Kasnon,UMNO,BN,1,0,15337,7349,0.31506966773847805,0.657534833869239,31001,23325,7349,795,0.66,0.32,0.02,0.0,0.0,
2004,Selangor,93,P93,Sungai Besar,Sallehen Mukhyi,PAS,Pakatan,0,0,7988,-7349,-0.31506966773847805,0.342465166130761,31001,23325,7349,795,0.66,0.32,0.02,0.0,0.0,
2004,Selangor,94,P94,Ulu Selangor,Datuk G Palanivel,MIC,BN,1,0,27807,14483,0.352118839804527,0.6760594199022635,58533,41131,14483,1406,0.5,0.29,0.19,0.02,0.0,
2004,Selangor,94,P94,Ulu Selangor,Datuk Ismail Kamus,PAS,Pakatan,0,0,13324,-14483,-0.352118839804527,0.3239405800977365,58533,41131,14483,1406,0.5,0.29,0.19,0.02,0.0,
2004,Selangor,95,P95,Tanjong Karang,Datuk Noh Omar,UMNO,BN,1,0,17750,9008,0.34002717801600485,0.6700135890080025,35816,26492,9008,704,0.7,0.18,0.13,0.0,0.0,
2004,Selangor,95,P95,Tanjong Karang,Abdul Ghani Samsudin,PAS,Pakatan,0,0,8742,-9008,-0.34002717801600485,0.3299864109919976,35816,26492,9008,704,0.7,0.18,0.13,0.0,0.0,
2004,Selangor,96,P96,Kuala Selangor,Mohd Daud Taripeh,UMNO,BN,1,0,22001,13662,0.45029663810151616,0.725148319050758,41712,30340,13662,866,0.6,0.17,0.23,0.0,0.0,
2004,Selangor,96,P96,Kuala Selangor,Raja Kamaruddin Raja Abdul Wahid,PKR,Pakatan,0,0,8339,-13662,-0.45029663810151616,0.27485168094924195,41712,30340,13662,866,0.6,0.17,0.23,0.0,0.0,
2004,Selangor,97,P97,Selayang,Datuk Chan Kong Choy,MCA,BN,1,0,36343,23226,0.46959158916295995,0.73479579458148,71152,49460,23226,1444,0.44,0.39,0.17,0.01,0.0,
2004,Selangor,97,P97,Selayang,Koh Swe Yong,PKR,Pakatan,0,0,13117,-23226,-0.46959158916295995,0.26520420541852,71152,49460,23226,1444,0.44,0.39,0.17,0.01,0.0,
2004,Selangor,98,P98,Gombak,Dr Raman Ismail,UMNO,BN,1,0,39870,13207,0.19850299851201658,0.5992514992560083,92225,66533,13207,691,0.74,0.14,0.11,0.01,0.0,
2004,Selangor,98,P98,Gombak,Dr Mohd Hatta Md Ramli,PAS,Pakatan,0,0,26663,-13207,-0.19850299851201658,0.4007485007439917,92225,66533,13207,691,0.74,0.14,0.11,0.01,0.0,
2004,Selangor,99,P99,Ampang,Dr Rozaidah Talib,UMNO,BN,1,0,33214,19732,0.4225629604248758,0.7112814802124379,66626,46696,19732,710,0.55,0.35,0.1,0.01,0.0,
2004,Selangor,99,P99,Ampang,Dr A Xavier Jayakumar,PKR,Pakatan,0,0,13482,-19732,-0.4225629604248758,0.2887185197875621,66626,46696,19732,710,0.55,0.35,0.1,0.01,0.0,
2004,Selangor,100,P100,Pandan,Datuk Ong Tee Keat,MCA,BN,1,0,26721,14112,0.35881006864988557,0.6794050343249428,57884,39330,14112,632,0.52,0.42,0.05,0.01,0.0,
2004,Selangor,100,P100,Pandan,Iskandar Abdul Samad,PAS,Pakatan,0,0,12609,-14112,-0.35881006864988557,0.3205949656750572,57884,39330,14112,632,0.52,0.42,0.05,0.01,0.0,
2004,Selangor,101,P101,Hulu Langat,Markiman Kobiran,UMNO,BN,1,0,40937,22777,0.3854171954583143,0.6927085977291572,79999,59097,22777,1625,0.52,0.37,0.1,0.01,0.0,
2004,Selangor,101,P101,Hulu Langat,Datuk Yeop Adlan Che Rose,PAS,Pakatan,0,0,18160,-22777,-0.3854171954583143,0.30729140227084284,79999,59097,22777,1625,0.52,0.37,0.1,0.01,0.0,
2004,Selangor,102,P102,Serdang,Datuk Yap Pian Hon,MCA,BN,1,0,34495,11280,0.195460058915266,0.597730029457633,78837,57710,11280,2038,0.34,0.54,0.11,0.0,0.0,
2004,Selangor,102,P102,Serdang,Wong Kok Yew,DAP,Pakatan,0,0,23215,-11280,-0.195460058915266,0.402269970542367,78837,57710,11280,2038,0.34,0.54,0.11,0.0,0.0,
2004,Selangor,103,P103,Puchong,Lau Yeng Peng,GERAKAN,BN,1,0,21291,11882,0.2979064811332581,0.5338097028958255,59694,39885,11882,533,0.47,0.36,0.16,0.01,0.0,
2004,Selangor,103,P103,Puchong,Dr Azmi Jamion @ Jemingon,PAS,Pakatan,0,0,9409,-11882,-0.2979064811332581,0.2359032217625674,59694,39885,11882,533,0.47,0.36,0.16,0.01,0.0,
2004,Selangor,103,P103,Puchong,Wong Choong Yun,DAP,Pakatan,0,0,9185,-12106,-0.2979064811332581,0.2302870753416071,59694,39885,11882,533,0.47,0.36,0.16,0.01,0.0,
2004,Selangor,104,P104,Kelana Jaya,Loh Seng Kok,MCA,BN,1,0,35846,21571,0.4303784840685541,0.715189242034277,72518,50121,21571,627,0.42,0.38,0.19,0.01,0.0,
2004,Selangor,104,P104,Kelana Jaya,Syed Shahir Syed Mohamed,PKR,Pakatan,0,0,14275,-21571,-0.4303784840685541,0.28481075796572297,72518,50121,21571,627,0.42,0.38,0.19,0.01,0.0,
2004,Selangor,105,P105,PJ Selatan,Datuk Donald Lim Siang Chai,MCA,BN,1,0,35054,21416,0.4398258440811632,0.7199129220405817,73503,48692,21416,1008,0.37,0.47,0.16,0.01,0.0,
2004,Selangor,105,P105,PJ Selatan,R Sivarasa,PKR,Pakatan,0,0,13638,-21416,-0.4398258440811632,0.2800870779594184,73503,48692,21416,1008,0.37,0.47,0.16,0.01,0.0,
2004,Selangor,106,P106,PJ Utara,Chew Mei Fun,MCA,BN,1,0,32422,13043,0.25179050597478814,0.625895252987394,75935,51801,13043,619,0.15,0.77,0.07,0.01,0.0,
2004,Selangor,106,P106,PJ Utara,Ronnie Liu Tian Khiew,DAP,Pakatan,0,0,19379,-13043,-0.25179050597478814,0.37410474701260593,75935,51801,13043,619,0.15,0.77,0.07,0.01,0.0,
2004,Selangor,107,P107,Subang,Tan Sri Ks Nijhar,MIC,BN,1,0,32941,15460,0.30661219309031773,0.6533060965451588,68739,50422,15460,1063,0.49,0.34,0.16,0.01,0.0,
2004,Selangor,107,P107,Subang,Mohd Nasir Hashim,PKR,Pakatan,0,0,17481,-15460,-0.30661219309031773,0.34669390345484113,68739,50422,15460,1063,0.49,0.34,0.16,0.01,0.0,
2004,Selangor,108,P108,Shah Alam,Datuk Abdul Aziz Shamsuddin,UMNO,BN,1,0,32417,13410,0.26077317983820786,0.6303865899191039,69170,51424,13410,699,0.66,0.17,0.17,0.01,0.0,
2004,Selangor,108,P108,Shah Alam,Khalid Abdul Samad,PAS,Pakatan,0,0,19007,-13410,-0.26077317983820786,0.3696134100808961,69170,51424,13410,699,0.66,0.17,0.17,0.01,0.0,
2004,Selangor,109,P109,Kapar,P Komaladevi,MIC,BN,1,0,44007,14588,0.19867621823332335,0.5993381091166616,104185,73426,14588,2356,0.49,0.38,0.13,0.0,0.0,
2004,Selangor,109,P109,Kapar,Ang Hiok Gai,PKR,Pakatan,0,0,29419,-14588,-0.19867621823332335,0.4006618908833383,104185,73426,14588,2356,0.49,0.38,0.13,0.0,0.0,
2004,Selangor,110,P110,Klang,Datin Paduka Dr Tan Yee Kew,MCA,BN,1,0,32138,13281,0.2604372977742916,0.6302186488871458,74062,50995,13281,1215,0.33,0.47,0.19,0.01,0.0,
2004,Selangor,110,P110,Klang,Dr Wong Ang Peng,DAP,Pakatan,0,0,18857,-13281,-0.2604372977742916,0.3697813511128542,74062,50995,13281,1215,0.33,0.47,0.19,0.01,0.0,
2004,Selangor,111,P111,Kota Raja,S Vigneswaran,MIC,BN,1,0,24376,8239,0.18673647469458987,0.5524806781351284,58374,44121,8239,627,0.5,0.21,0.28,0.01,0.0,
2004,Selangor,111,P111,Kota Raja,Dr Mariah Mahmud,PAS,Pakatan,0,0,16137,-8239,-0.18673647469458987,0.36574420344053854,58374,44121,8239,627,0.5,0.21,0.28,0.01,0.0,
2004,Selangor,111,P111,Kota Raja,T Krisnasami,Ind,NA,0,0,3608,-20768,-0.18673647469458987,0.08177511842433309,58374,44121,8239,627,0.5,0.21,0.28,0.01,0.0,
2004,Selangor,112,P112,Kuala Langat,Datuk Dr Shafie Mohd Salleh,UMNO,BN,1,0,34118,21495,0.45987462827068315,0.7299373141353416,63151,46741,21495,1387,0.52,0.27,0.19,0.02,0.0,
2004,Selangor,112,P112,Kuala Langat,Zulkifli Noordin,PKR,Pakatan,0,0,12623,-21495,-0.45987462827068315,0.2700626858646584,63151,46741,21495,1387,0.52,0.27,0.19,0.02,0.0,
2004,Selangor,113,P113,Sepang,Datuk Mohd Zin Mohamed,UMNO,BN,1,0,30755,18837,0.44142666322967683,0.7207133316148384,58296,42673,18837,315,0.55,0.24,0.19,0.03,0.0,
2004,Selangor,113,P113,Sepang,Mohamed Makki Ahmad,PAS,Pakatan,0,0,11918,-18837,-0.44142666322967683,0.2792866683851616,58296,42673,18837,315,0.55,0.24,0.19,0.03,0.0,
2004,WP Kuala Lumpur,114,P114,Kepong,Ma Woei Chyi,GERAKAN,BN,0,0,21428,-1854,-0.041467233281145155,0.4792663833594274,60273,44710,1854,212,0.04,0.91,0.05,0.0,0.0,
2004,WP Kuala Lumpur,114,P114,Kepong,Dr Tan Seng Giaw,DAP,Pakatan,1,0,23282,1854,0.041467233281145155,0.5207336166405726,60273,44710,1854,212,0.04,0.91,0.05,0.0,0.0,
2004,WP Kuala Lumpur,115,P115,Batu,Ng Lip Yong @ Ng Lip Sat,GERAKAN,BN,1,0,28718,11517,0.2508112110455367,0.6254056055227684,67652,45919,11517,309,0.42,0.41,0.16,0.01,0.0,
2004,WP Kuala Lumpur,115,P115,Batu,Chua Tian Chang,PKR,Pakatan,0,0,17201,-11517,-0.2508112110455367,0.37459439447723164,67652,45919,11517,309,0.42,0.41,0.16,0.01,0.0,
2004,WP Kuala Lumpur,116,P116,Wangsa Maju,Yew Teong Look,MCA,BN,1,0,23135,10185,0.2822502424830262,0.6411251212415131,50682,36085,10185,340,0.53,0.38,0.08,0.01,0.0,
2004,WP Kuala Lumpur,116,P116,Wangsa Maju,Sahri Bahari,PKR,Pakatan,0,0,12950,-10185,-0.2822502424830262,0.3588748787584869,50682,36085,10185,340,0.53,0.38,0.08,0.01,0.0,
2004,WP Kuala Lumpur,117,P117,Segambut,Dr Tan Kee Kwong,GERAKAN,BN,1,0,28061,16968,0.4333656842212801,0.71668284211064,57349,39154,16968,640,0.35,0.49,0.15,0.01,0.0,
2004,WP Kuala Lumpur,117,P117,Segambut,Kuan Perk Siong,DAP,Pakatan,0,0,11093,-16968,-0.4333656842212801,0.28331715788935996,57349,39154,16968,640,0.35,0.49,0.15,0.01,0.0,
2004,WP Kuala Lumpur,118,P118,Setiawangsa,Datuk Zulhasnan Rafique,UMNO,BN,1,0,27757,19669,0.5487236713628121,0.774361835681406,51536,35845,19669,292,0.52,0.36,0.1,0.01,0.0,
2004,WP Kuala Lumpur,118,P118,Setiawangsa,Mejar (B) Abdul Rashid Hassan Basri,PAS,Pakatan,0,0,8088,-19669,-0.5487236713628121,0.22563816431859396,51536,35845,19669,292,0.52,0.36,0.1,0.01,0.0,
2004,WP Kuala Lumpur,119,P119,Titiwangsa,Datuk Astaman Abdul Aziz,UMNO,BN,1,0,22910,11815,0.34744890457285693,0.6737244522864285,52017,34005,11815,189,0.64,0.24,0.11,0.01,0.0,
2004,WP Kuala Lumpur,119,P119,Titiwangsa,Mohamad Noor Mohamad,PAS,Pakatan,0,0,11095,-11815,-0.34744890457285693,0.32627554771357153,52017,34005,11815,189,0.64,0.24,0.11,0.01,0.0,
2004,WP Kuala Lumpur,120,P120,Bukit Bintang,Tan Chew Mooi,MCA,BN,0,0,18799,-304,-0.0077667918550880155,0.48028921080197234,65112,39141,304,298,0.13,0.76,0.11,0.01,0.0,
2004,WP Kuala Lumpur,120,P120,Bukit Bintang,Fong Kui Lun,DAP,Pakatan,1,0,19103,304,0.0077667918550880155,0.4880560026570604,65112,39141,304,298,0.13,0.76,0.11,0.01,0.0,
2004,WP Kuala Lumpur,120,P120,Bukit Bintang,Wee Choo Keong,MDP,NA,0,0,1107,-17996,-0.0077667918550880155,0.028282363761784318,65112,39141,304,298,0.13,0.76,0.11,0.01,0.0,
2004,WP Kuala Lumpur,120,P120,Bukit Bintang,Billi Lim Peng Soon,Ind,NA,0,0,132,-18971,-0.0077667918550880155,0.0033724227791829538,65112,39141,304,298,0.13,0.76,0.11,0.01,0.0,
2004,WP Kuala Lumpur,121,P121,Lembah Pantai,Datuk Seri Shahrizat Abdul Jalil,UMNO,BN,1,0,26474,15288,0.40594795539033457,0.7029739776951673,56562,37660,15288,213,0.53,0.26,0.2,0.01,0.0,
2004,WP Kuala Lumpur,121,P121,Lembah Pantai,Sanusi Osman,PKR,Pakatan,0,0,11186,-15288,-0.40594795539033457,0.2970260223048327,56562,37660,15288,213,0.53,0.26,0.2,0.01,0.0,
2004,WP Kuala Lumpur,122,P122,Seputeh,Chin Yen Foo,MCA,BN,0,0,20302,-12895,-0.24103254266434887,0.3794837286678256,74702,53499,12895,164,0.05,0.89,0.05,0.01,0.0,
2004,WP Kuala Lumpur,122,P122,Seputeh,Teresa Kok Suh Sim,DAP,Pakatan,1,0,33197,12895,0.24103254266434887,0.6205162713321745,74702,53499,12895,164,0.05,0.89,0.05,0.01,0.0,
2004,WP Kuala Lumpur,123,P123,Cheras,Lee Boon Kok,MCA,BN,0,0,17195,-11861,-0.25644850922142226,0.37177574538928887,67794,46251,11861,236,0.09,0.83,0.07,0.0,0.0,
2004,WP Kuala Lumpur,123,P123,Cheras,Tan Kok Wai,DAP,Pakatan,1,0,29056,11861,0.25644850922142226,0.6282242546107111,67794,46251,11861,236,0.09,0.83,0.07,0.0,0.0,
2004,WP Kuala Lumpur,124,P124,Bandar Tun Razak,Datuk Tan Chai Ho,MCA,BN,1,0,33223,17527,0.35828614648705004,0.679143073243525,67241,48919,17527,600,0.51,0.4,0.08,0.01,0.0,
2004,WP Kuala Lumpur,124,P124,Bandar Tun Razak,Dr Rosli Ibrahim,PKR,Pakatan,0,0,15696,-17527,-0.35828614648705004,0.320856926756475,67241,48919,17527,600,0.51,0.4,0.08,0.01,0.0,
2004,WP Putrajaya,125,P125,Putrajaya,Datuk Tengku Adnan Tengku Mansor,UMNO,BN,1,0,4086,3546,0.7665369649805448,0.8832684824902723,5079,4626,3546,28,0.95,0.02,0.03,0.01,0.0,
2004,WP Putrajaya,125,P125,Putrajaya,Abdul Rahman Othman,PKR,Pakatan,0,0,540,-3546,-0.7665369649805448,0.11673151750972763,5079,4626,3546,28,0.95,0.02,0.03,0.01,0.0,
2004,Negeri Sembilan,126,P126,Jelebu,Datuk Seri Dr Rais Yatim,UMNO,BN,1,0,20650,14780,0.557315233785822,0.778657616892911,37716,26520,14780,860,0.61,0.3,0.07,0.02,0.0,
2004,Negeri Sembilan,126,P126,Jelebu,Dr Rosli Yaakop,PAS,Pakatan,0,0,5870,-14780,-0.557315233785822,0.22134238310708898,37716,26520,14780,860,0.61,0.3,0.07,0.02,0.0,
2004,Negeri Sembilan,127,P127,Jempol,Tan Sri Mohamed Isa Abdul Samad,UMNO,BN,1,0,26360,17080,0.4792368125701459,0.7396184062850729,50553,35640,17080,1050,0.57,0.29,0.14,0.0,0.0,
